store,date,weekly_sales,holiday_flag,temperature,fuel_price,cpi,unemployment,year,month,week,adj_weekly_sales
35,2012-05-18,819196.68,0,65.15,3.848,142.0970115,8.876,2012,5,20,0.8906974347632911
35,2012-05-25,822167.17,0,64.77,3.798,142.1032776,8.876,2012,5,21,0.8939271937303197
35,2012-06-01,932195.52,0,73.4,3.742,142.1095438,8.876,2012,6,22,1.0135589884981373
35,2012-06-08,873415.01,0,64.05,3.689,142.1158099,8.876,2012,6,23,0.9496480245632273
35,2012-06-15,848289.41,0,69.52,3.62,142.1292548,8.876,2012,6,24,0.9223294232880261
35,2012-06-22,911696.0,0,73.23,3.564,142.1606464,8.876,2012,6,25,0.9912702386488595
35,2012-06-29,892133.41,0,73.94,3.506,142.1920381,8.876,2012,6,26,0.9700001955008258
35,2012-07-06,985479.64,0,82.08,3.475,142.2234298,8.839,2012,7,27,1.0714938290026415
35,2012-07-13,825763.48,0,78.95,3.523,142.2548214,8.839,2012,7,28,0.8978373952360356
35,2012-07-20,841224.74,0,78.64,3.567,142.2337569,8.839,2012,7,29,0.9146481379507256
35,2012-07-27,808030.15,0,76.01,3.647,142.2126924,8.839,2012,7,30,0.8785562727334263
35,2012-08-03,866216.36,0,75.22,3.654,142.1916279,8.839,2012,8,31,0.9418210652440577
35,2012-08-10,888368.8,0,78.44,3.722,142.1705634,8.839,2012,8,32,0.9659070045104958
35,2012-08-17,887979.47,0,76.51,3.807,142.2157385,8.839,2012,8,33,0.965483693185215
35,2012-08-24,895274.72,0,72.93,3.834,142.3105933,8.839,2012,8,34,0.9734156839019704
35,2012-08-31,931278.97,0,75.0,3.867,142.4054482,8.839,2012,8,35,1.012562440594852
35,2012-09-07,984833.35,1,76.0,3.911,142.500303,8.839,2012,9,36,1.070791129810656
35,2012-09-14,821568.64,0,68.72,3.948,142.5938833,8.839,2012,9,37,0.8932764231050909
35,2012-09-21,772302.94,0,66.1,4.038,142.6798167,8.839,2012,9,38,0.8397107365207436
35,2012-09-28,814099.86,0,64.92,3.997,142.76575,8.839,2012,9,39,0.8851557564212228
35,2012-10-05,866064.4,0,64.5,3.985,142.8516833,8.665,2012,10,40,0.9416558419399463
35,2012-10-12,873643.14,0,55.4,4.0,142.9376167,8.665,2012,10,41,0.9498960661028885
35,2012-10-19,829284.67,0,56.53,3.969,142.8633629,8.665,2012,10,42,0.9016659201518278
35,2012-10-26,865137.6,0,58.99,3.882,142.7624113,8.665,2012,10,43,0.9406481494007888
36,2010-02-05,467546.74,0,45.97,2.545,209.8529663,8.554,2010,2,5,1.2517583076746162
36,2010-02-12,469563.7,1,46.11,2.539,209.9970208,8.554,2010,2,6,1.2571582949277567
36,2010-02-19,470281.03,0,45.66,2.472,210.0451024,8.554,2010,2,7,1.2590787955109588
36,2010-02-26,447519.44,0,50.87,2.52,210.0771885,8.554,2010,2,8,1.1981394135394718
36,2010-03-05,480203.43,0,51.33,2.574,210.1092746,8.554,2010,3,9,1.2856439398472674
36,2010-03-12,441434.2,0,61.96,2.619,210.1413607,8.554,2010,3,10,1.181847460088585
36,2010-03-19,428851.99,0,59.56,2.701,209.9803208,8.554,2010,3,11,1.1481612324904489
36,2010-03-26,404438.51,0,55.76,2.711,209.7870932,8.554,2010,3,12,1.0827992616011897
36,2010-04-02,435972.82,0,63.43,2.708,209.5938656,8.464,2010,4,13,1.1672257609053804
36,2010-04-09,453016.91,0,68.54,2.743,209.400638,8.464,2010,4,14,1.2128577361261976
36,2010-04-16,483699.56,0,66.74,2.769,209.2691428,8.464,2010,4,15,1.2950040944538646
36,2010-04-23,434116.8,0,68.03,2.762,209.2199574,8.464,2010,4,16,1.1622566567379335
36,2010-04-30,457899.64,0,70.9,2.725,209.170772,8.464,2010,4,17,1.2259302213319165
36,2010-05-07,489372.02,0,75.56,2.786,209.1215867,8.464,2010,5,18,1.3101909160536729
36,2010-05-14,476733.74,0,77.53,2.805,209.118536,8.464,2010,5,19,1.2763545727937071
36,2010-05-21,474917.98,0,77.34,2.767,209.3922937,8.464,2010,5,20,1.2714932563299388
36,2010-05-28,447050.42,0,80.87,2.716,209.6660514,8.464,2010,5,21,1.196883710887229
36,2010-06-04,471088.88,0,79.93,2.664,209.9398091,8.464,2010,6,22,1.2612416444035741
36,2010-06-11,467711.18,0,82.3,2.615,210.2135668,8.464,2010,6,23,1.2521985612760294
36,2010-06-18,485694.72,0,84.37,2.572,210.2108417,8.464,2010,6,24,1.3003457167805224
36,2010-06-25,434879.87,0,84.14,2.601,210.0975233,8.464,2010,6,25,1.164299616575141
36,2010-07-02,434252.15,0,81.85,2.606,209.984205,8.36,2010,7,26,1.162619027967265
36,2010-07-09,471713.59,0,81.74,2.596,209.8708867,8.36,2010,7,27,1.2629141743679313
36,2010-07-16,466962.04,0,84.43,2.561,209.8630532,8.36,2010,7,28,1.2501928960913864
36,2010-07-23,452021.2,0,82.6,2.542,209.9958663,8.36,2010,7,29,1.2101919314955534
36,2010-07-30,432451.91,0,81.88,2.602,210.1286794,8.36,2010,7,30,1.1577992630474878
36,2010-08-06,467442.94,0,85.49,2.573,210.2614925,8.36,2010,8,31,1.2514804049512722
36,2010-08-13,470436.8,0,86.06,2.644,210.3943056,8.36,2010,8,32,1.2594958370062892
36,2010-08-20,437949.9,0,85.54,2.604,210.3617581,8.36,2010,8,33,1.1725189778251206
36,2010-08-27,412050.73,0,84.62,2.562,210.3292106,8.36,2010,8,34,1.103179383650264
36,2010-09-03,431294.45,0,82.29,2.533,210.2966631,8.36,2010,9,35,1.1547004067260835
36,2010-09-10,434471.38,1,80.58,2.513,210.2641156,8.36,2010,9,36,1.1632059702990445
36,2010-09-17,454694.21,0,82.1,2.55,210.2924504,8.36,2010,9,37,1.217348354988095
36,2010-09-24,419348.59,0,79.17,2.578,210.3664469,8.36,2010,9,38,1.1227178727502978
36,2010-10-01,422169.47,0,74.66,2.567,210.4404433,8.476,2010,10,39,1.1302701871455454
36,2010-10-08,444351.61,0,66.34,2.595,210.5144398,8.476,2010,10,40,1.189658213307382
36,2010-10-15,453308.15,0,71.57,2.705,210.5805944,8.476,2010,10,41,1.2136374701256845
36,2010-10-22,424956.3,0,72.24,2.698,210.6271444,8.476,2010,10,42,1.1377313398092916
36,2010-10-29,392654.26,0,76.22,2.68,210.6736944,8.476,2010,10,43,1.0512494044955352
36,2010-11-05,405860.37,0,62.72,2.655,210.7202444,8.476,2010,11,44,1.0866059934529617
36,2010-11-12,425804.8,0,61.97,2.705,210.7667944,8.476,2010,11,45,1.1400030205487657
36,2010-11-19,411615.71,0,56.73,2.741,210.65429,8.476,2010,11,46,1.1020147088650123
36,2010-11-26,408891.49,1,67.73,2.725,210.5152765,8.476,2010,11,47,1.0947211813410405
36,2010-12-03,360266.09,0,54.44,2.694,210.376263,8.476,2010,12,48,0.9645368741763679
36,2010-12-10,404545.03,0,51.83,2.813,210.2372494,8.476,2010,12,49,1.083084446553893
36,2010-12-17,410214.7,0,56.73,2.852,210.1787224,8.476,2010,12,50,1.0982637985140276
36,2010-12-24,422093.59,0,59.1,2.863,210.1805602,8.476,2010,12,51,1.1300670343647425
36,2010-12-31,359310.65,1,52.88,2.949,210.182398,8.476,2010,12,52,0.9619788840223041
36,2011-01-07,384659.85,0,54.11,2.942,210.1842358,8.395,2011,1,1,1.029846048902772
36,2011-01-14,410497.73,0,42.87,2.971,210.2379731,8.395,2011,1,2,1.0990215519609259
36,2011-01-21,399191.05,0,51.18,2.98,210.6031072,8.395,2011,1,3,1.0687502883387725
36,2011-01-28,372174.12,0,48.74,2.995,210.9682412,8.395,2011,1,4,0.9964181262636748
36,2011-02-04,417521.7,0,46.68,2.98,211.3333753,8.395,2011,2,5,1.1178267580465406
36,2011-02-11,401501.2,1,41.16,3.009,211.6985093,8.395,2011,2,6,1.0749352303073008
36,2011-02-18,427175.03,0,57.48,3.017,212.0063522,8.395,2011,2,7,1.1436715239072215
36,2011-02-25,380279.44,0,67.73,3.053,212.2912786,8.395,2011,2,8,1.0181184201131437
36,2011-03-04,402579.84,0,64.55,3.282,212.576205,8.395,2011,3,9,1.0778230626146978
36,2011-03-11,407506.78,0,59.15,3.448,212.8611313,8.395,2011,3,10,1.0910139108204073
36,2011-03-18,431412.22,0,64.9,3.487,213.1096787,8.395,2011,3,11,1.1550157111936
36,2011-03-25,390732.02,0,71.07,3.488,213.3436744,8.395,2011,3,12,1.0461030101706716
36,2011-04-01,385672.11,0,67.31,3.529,213.5776701,8.3,2011,4,13,1.0325561626863198
36,2011-04-08,428727.61,0,69.39,3.645,213.8116658,8.3,2011,4,14,1.147828231134673
36,2011-04-15,414986.54,0,73.25,3.763,214.026217,8.3,2011,4,15,1.1110393990088443
36,2011-04-22,374574.72,0,74.57,3.805,214.1921572,8.3,2011,4,16,1.0028452291313017
36,2011-04-29,340708.78,0,76.1,3.837,214.3580974,8.3,2011,4,17,0.9121762796649661
36,2011-05-06,393401.4,0,69.56,3.917,214.5240376,8.3,2011,5,18,1.0532497150997668
36,2011-05-13,395316.65,0,76.73,3.92,214.6899778,8.3,2011,5,19,1.058377395166093
36,2011-05-20,376183.44,0,73.02,3.925,214.465412,8.3,2011,5,20,1.0071522394308974
36,2011-05-27,348655.2,0,81.28,3.786,214.2408462,8.3,2011,5,21,0.9334511521007608
36,2011-06-03,373703.95,0,82.96,3.69,214.0162805,8.3,2011,6,22,1.0005139251389485
36,2011-06-10,374182.04,0,82.41,3.633,213.7917147,8.3,2011,6,23,1.0017939108133564
36,2011-06-17,394645.25,0,84.43,3.599,213.7481256,8.3,2011,6,24,1.0565798625220355
36,2011-06-24,360009.94,0,83.95,3.569,213.8402689,8.3,2011,6,25,0.9638510862901967
36,2011-07-01,354270.77,0,85.33,3.502,213.9324122,8.177,2011,7,26,0.9484856626607711
36,2011-07-08,377464.62,0,84.71,3.44,214.0245556,8.177,2011,7,27,1.010582330096542
36,2011-07-15,385631.48,0,85.63,3.55,214.1083654,8.177,2011,7,28,1.032447384385265
36,2011-07-22,361311.41,0,83.31,3.637,214.1713416,8.177,2011,7,29,0.9673354991741133
36,2011-07-29,354361.08,0,84.99,3.66,214.2343177,8.177,2011,7,30,0.9487274487392412
36,2011-08-05,381017.75,0,86.71,3.652,214.2972939,8.177,2011,8,31,1.0200950902448598
36,2011-08-12,380188.69,0,87.64,3.608,214.3602701,8.177,2011,8,32,1.0178754560269831
36,2011-08-19,373267.58,0,87.24,3.534,214.4239935,8.177,2011,8,33,0.9993456360119193
36,2011-08-26,344964.2,0,86.02,3.501,214.4878416,8.177,2011,8,34,0.9235692739517932
36,2011-09-02,350276.29,0,87.5,3.481,214.5516896,8.177,2011,9,35,0.9377912804801999
36,2011-09-09,352960.64,1,77.94,3.499,214.6155376,8.177,2011,9,36,0.9449780644436735
36,2011-09-16,343108.12,0,82.06,3.473,214.7934111,8.177,2011,9,37,0.918600009146934
36,2011-09-23,322405.13,0,78.35,3.441,215.1233185,8.177,2011,9,38,0.8631720967927499
36,2011-09-30,314910.37,0,81.52,3.328,215.4532259,8.177,2011,9,39,0.8431064492512284
36,2011-10-07,346137.87,0,71.2,3.262,215.7831333,7.716,2011,10,40,0.9267115291474309
36,2011-10-14,342076.99,0,74.16,3.234,216.0885258,7.716,2011,10,41,0.9158393748972062
36,2011-10-21,328633.34,0,67.89,3.308,216.2468287,7.716,2011,10,42,0.8798468224243352
36,2011-10-28,306193.81,0,71.31,3.306,216.4051315,7.716,2011,10,43,0.8197696885364723
36,2011-11-04,313387.11,0,58.97,3.287,216.5634344,7.716,2011,11,44,0.8390282401726056
36,2011-11-11,328498.92,0,63.5,3.254,216.7217373,7.716,2011,11,45,0.8794869410748947
36,2011-11-18,332901.94,0,66.28,3.26,216.9395861,7.716,2011,11,46,0.8912751033960725
36,2011-11-25,332811.55,1,66.41,3.181,217.1812533,7.716,2011,11,47,0.8910331031343859
36,2011-12-02,293350.51,0,53.57,3.164,217.4229206,7.716,2011,12,48,0.785384447238549
36,2011-12-09,312298.37,0,50.64,3.147,217.6645878,7.716,2011,12,49,0.8361133672341318
36,2011-12-16,341503.92,0,58.31,3.133,217.8781339,7.716,2011,12,50,0.9143051001990679
36,2011-12-23,325262.46,0,55.41,3.098,218.0541851,7.716,2011,12,51,0.8708219984159927
36,2011-12-30,287425.22,1,48.26,3.132,218.2302364,7.716,2011,12,52,0.7695207263560521
36,2012-01-06,329467.82,0,57.18,3.129,218.4062876,7.244,2012,1,1,0.8820809675551263
36,2012-01-13,325976.34,0,56.28,3.254,218.5823389,7.244,2012,1,2,0.8727332623479854
36,2012-01-20,330927.21,0,58.9,3.275,218.6755292,7.244,2012,1,3,0.8859881781083156
36,2012-01-27,301444.94,0,62.73,3.313,218.7687195,7.244,2012,1,4,0.8070555853976786
36,2012-02-03,310982.87,0,61.33,3.421,218.8619099,7.244,2012,2,5,0.8325913919686301
36,2012-02-10,335741.9,1,54.49,3.462,218.9551002,7.244,2012,2,6,0.8988785004884438
36,2012-02-17,326316.73,0,54.38,3.503,219.1148297,7.244,2012,2,7,0.8736445851610786
36,2012-02-24,313270.45,0,62.21,3.55,219.3244636,7.244,2012,2,8,0.8387159074972173
36,2012-03-02,315396.72,0,64.54,3.619,219.5340975,7.244,2012,3,9,0.8444085493427347
36,2012-03-09,318674.93,0,63.19,3.647,219.7437314,7.244,2012,3,10,0.8531852688677217
36,2012-03-16,335345.82,0,67.48,3.779,219.8956335,7.244,2012,3,11,0.8978180793837991
36,2012-03-23,317872.51,0,69.18,3.845,219.9705599,7.244,2012,3,12,0.8510369576609229
36,2012-03-30,304144.9,0,70.48,3.891,220.0454862,7.244,2012,3,13,0.8142841618612621
36,2012-04-06,331026.11,0,73.95,3.934,220.1204125,6.989,2012,4,14,0.8862529621096521
36,2012-04-13,339407.94,0,72.54,3.919,220.1953389,6.989,2012,4,15,0.9086935534738788
36,2012-04-20,323915.32,0,70.87,3.918,220.2483937,6.989,2012,4,16,0.867215313688385
36,2012-04-27,308389.82,0,70.06,3.888,220.3014485,6.989,2012,4,17,0.8256490446009302
36,2012-05-04,312467.52,0,77.17,3.835,220.3545033,6.989,2012,5,18,0.8365662308724136
36,2012-05-11,330518.34,0,76.55,3.764,220.4075581,6.989,2012,5,19,0.8848935144619412
36,2012-05-18,324801.13,0,73.7,3.713,220.4252149,6.989,2012,5,20,0.8695868841254311
36,2012-05-25,306098.17,0,78.94,3.636,220.4287124,6.989,2012,5,21,0.8195136325012061
36,2012-06-01,306005.53,0,80.74,3.567,220.4322099,6.989,2012,6,22,0.819265608336557
36,2012-06-08,338273.38,0,81.5,3.513,220.4357073,6.989,2012,6,23,0.9056560070981832
36,2012-06-15,333146.88,0,82.15,3.407,220.4494148,6.989,2012,6,24,0.8919308788590387
36,2012-06-22,306411.01,0,80.4,3.358,220.4886472,6.989,2012,6,25,0.8203511959691344
36,2012-06-29,291530.43,0,86.68,3.273,220.5278796,6.989,2012,6,26,0.7805115648810922
36,2012-07-06,306578.89,0,81.52,3.232,220.567112,6.623,2012,7,27,0.8208006594488549
36,2012-07-13,298337.41,0,78.15,3.245,220.6063444,6.623,2012,7,28,0.7987358257649879
36,2012-07-20,303289.55,0,81.76,3.301,220.6148749,6.623,2012,7,29,0.8119941416838793
36,2012-07-27,279643.43,0,84.0,3.392,220.6234054,6.623,2012,7,30,0.7486866162068097
36,2012-08-03,304989.97,0,85.56,3.404,220.6319358,6.623,2012,8,31,0.8165466594953308
36,2012-08-10,298947.51,0,84.41,3.49,220.6404663,6.623,2012,8,32,0.8003692405194407
36,2012-08-17,314607.22,0,85.89,3.571,220.7199609,6.623,2012,8,33,0.8422948287253925
36,2012-08-24,282545.55,0,81.26,3.574,220.8526787,6.623,2012,8,34,0.7564564336583625
36,2012-08-31,282647.48,0,84.79,3.608,220.9853964,6.623,2012,8,35,0.756729329849022
36,2012-09-07,293728.57,1,84.19,3.697,221.1181142,6.623,2012,9,36,0.7863966235736882
36,2012-09-14,301893.63,0,78.16,3.692,221.2601207,6.623,2012,9,37,0.8082568587400412
36,2012-09-21,293804.45,0,75.98,3.709,221.4578604,6.623,2012,9,38,0.7865997763544912
36,2012-09-28,270677.98,0,79.49,3.66,221.6556,6.623,2012,9,39,0.7246835047327752
36,2012-10-05,277137.86,0,73.57,3.611,221.8533396,6.228,2012,10,40,0.7419784781862979
36,2012-10-12,300236.85,0,71.28,3.576,222.0510793,6.228,2012,10,41,0.8038211778731632
36,2012-10-19,287360.05,0,74.06,3.57,222.0951719,6.228,2012,10,42,0.7693462473533514
36,2012-10-26,272489.41,0,74.39,3.494,222.1136566,6.228,2012,10,43,0.7295332285299532
37,2010-02-05,536006.73,0,45.97,2.572,209.8529663,8.554,2010,2,5,1.032966734913706
37,2010-02-12,529852.7,1,46.11,2.548,209.9970208,8.554,2010,2,6,1.021106980325063
37,2010-02-19,510382.5,0,45.66,2.514,210.0451024,8.554,2010,2,7,0.9835849348050063
37,2010-02-26,513615.82,0,50.87,2.561,210.0771885,8.554,2010,2,8,0.9898160356781822
37,2010-03-05,519255.68,0,51.33,2.625,210.1092746,8.554,2010,3,9,1.0006849062417484
37,2010-03-12,513015.35,0,61.96,2.667,210.1413607,8.554,2010,3,10,0.9886588383883018
37,2010-03-19,460020.74,0,59.56,2.72,209.9803208,8.554,2010,3,11,0.8865301407510068
37,2010-03-26,515777.97,0,55.76,2.732,209.7870932,8.554,2010,3,12,0.993982828557618
37,2010-04-02,540189.7,0,63.43,2.719,209.5938656,8.464,2010,4,13,1.041027956203114
37,2010-04-09,513327.55,0,68.54,2.77,209.400638,8.464,2010,4,14,0.9892604954134665
37,2010-04-16,524544.83,0,66.74,2.808,209.2691428,8.464,2010,4,15,1.010877905135566
37,2010-04-23,527019.78,0,68.03,2.795,209.2199574,8.464,2010,4,16,1.015647511331695
37,2010-04-30,517850.83,0,70.9,2.78,209.170772,8.464,2010,4,17,0.9979775459861348
37,2010-05-07,543234.77,0,75.56,2.835,209.1215867,8.464,2010,5,18,1.0468962706093226
37,2010-05-14,505196.08,0,77.53,2.854,209.118536,8.464,2010,5,19,0.973589912292339
37,2010-05-21,510494.7,0,77.34,2.826,209.3922937,8.464,2010,5,20,0.9838011613207766
37,2010-05-28,532241.22,0,80.87,2.759,209.6660514,8.464,2010,5,21,1.025710022726557
37,2010-06-04,479195.02,0,79.93,2.705,209.9398091,8.464,2010,6,22,0.9234819032893637
37,2010-06-11,481915.11,0,82.3,2.668,210.2135668,8.464,2010,6,23,0.9287239316608571
37,2010-06-18,505761.62,0,84.37,2.637,210.2108417,8.464,2010,6,24,0.9746797941437536
37,2010-06-25,485419.39,0,84.14,2.653,210.0975233,8.464,2010,6,25,0.9354772137881607
37,2010-07-02,498292.53,0,81.85,2.669,209.984205,8.36,2010,7,26,0.9602857183266896
37,2010-07-09,502456.04,0,81.74,2.642,209.8708867,8.36,2010,7,27,0.9683094372275335
37,2010-07-16,485150.01,0,84.43,2.623,209.8630532,8.36,2010,7,28,0.9349580774350573
37,2010-07-23,491998.12,0,82.6,2.608,209.9958663,8.36,2010,7,29,0.9481554300635027
37,2010-07-30,487912.95,0,81.88,2.64,210.1286794,8.36,2010,7,30,0.9402826842931885
37,2010-08-06,508576.62,0,85.49,2.627,210.2614925,8.36,2010,8,31,0.9801047285634802
37,2010-08-13,491815.83,0,86.06,2.692,210.3943056,8.36,2010,8,32,0.9478041294257151
37,2010-08-20,486930.72,0,85.54,2.664,210.3617581,8.36,2010,8,33,0.938389777246976
37,2010-08-27,512157.25,0,84.62,2.619,210.3292106,8.36,2010,8,34,0.987005148787745
37,2010-09-03,510427.53,0,82.29,2.577,210.2966631,8.36,2010,9,35,0.9836717144841964
37,2010-09-10,510296.07,1,80.58,2.565,210.2641156,8.36,2010,9,36,0.9834183710103714
37,2010-09-17,501251.4,0,82.1,2.582,210.2924504,8.36,2010,9,37,0.965987912183349
37,2010-09-24,494265.48,0,79.17,2.624,210.3664469,8.36,2010,9,38,0.9525249786624054
37,2010-10-01,529877.93,0,74.66,2.603,210.4404433,8.476,2010,10,39,1.0211556023838233
37,2010-10-08,524483.65,0,66.34,2.633,210.5144398,8.476,2010,10,40,1.0107600019427425
37,2010-10-15,498925.86,0,71.57,2.72,210.5805944,8.476,2010,10,41,0.9615062418492634
37,2010-10-22,510425.4,0,72.24,2.725,210.6271444,8.476,2010,10,42,0.9836676096492715
37,2010-10-29,514485.9,0,76.22,2.716,210.6736944,8.476,2010,10,43,0.9914928125662518
37,2010-11-05,539683.42,0,62.72,2.689,210.7202444,8.476,2010,11,44,1.0400522774116332
37,2010-11-12,517546.69,0,61.97,2.728,210.7667944,8.476,2010,11,45,0.9973914218104986
37,2010-11-19,518124.16,0,56.73,2.771,210.65429,8.476,2010,11,46,0.9985042945917986
37,2010-11-26,518220.72,1,67.73,2.735,210.5152765,8.476,2010,11,47,0.9986903804417342
37,2010-12-03,508213.14,0,54.44,2.708,210.376263,8.476,2010,12,48,0.9794042471557068
37,2010-12-10,511207.52,0,51.83,2.843,210.2372494,8.476,2010,12,49,0.9851748741993093
37,2010-12-17,534285.21,0,56.73,2.869,210.1787224,8.476,2010,12,50,1.0296491032610426
37,2010-12-24,576809.92,0,59.1,2.886,210.1805602,8.476,2010,12,51,1.111600706446794
37,2010-12-31,460331.7,1,52.88,2.943,210.182398,8.476,2010,12,52,0.8871294081070134
37,2011-01-07,542464.02,0,54.11,2.976,210.1842358,8.395,2011,1,1,1.0454109177837438
37,2011-01-14,525616.9,0,42.87,2.983,210.2379731,8.395,2011,1,2,1.0129439475665987
37,2011-01-21,526486.82,0,51.18,3.016,210.6031072,8.395,2011,1,3,1.0146204161102605
37,2011-01-28,513672.36,0,48.74,3.01,210.9682412,8.395,2011,1,4,0.989924996883188
37,2011-02-04,583835.18,0,46.68,2.989,211.3333753,8.395,2011,2,5,1.1251394541489357
37,2011-02-11,522514.32,1,41.16,3.022,211.6985093,8.395,2011,2,6,1.0069648026174138
37,2011-02-18,536840.69,0,57.48,3.045,212.0063522,8.395,2011,2,7,1.0345739030517789
37,2011-02-25,514758.19,0,67.73,3.065,212.2912786,8.395,2011,2,8,0.9920175569332668
37,2011-03-04,527572.25,0,64.55,3.288,212.576205,8.395,2011,3,9,1.0167122052993205
37,2011-03-11,505610.4,0,59.15,3.459,212.8611313,8.395,2011,3,10,0.9743883701356005
37,2011-03-18,478503.06,0,64.9,3.488,213.1096787,8.395,2011,3,11,0.9221483908129608
37,2011-03-25,522105.93,0,71.07,3.473,213.3436744,8.395,2011,3,12,1.0061777727887558
37,2011-04-01,534578.78,0,67.31,3.524,213.5776701,8.3,2011,4,13,1.0302148574342573
37,2011-04-08,543703.16,0,69.39,3.622,213.8116658,8.3,2011,4,14,1.047798929590799
37,2011-04-15,543775.87,0,73.25,3.743,214.026217,8.3,2011,4,15,1.0479390528524892
37,2011-04-22,526434.37,0,74.57,3.807,214.1921572,8.3,2011,4,16,1.0145193369591718
37,2011-04-29,502918.18,0,76.1,3.81,214.3580974,8.3,2011,4,17,0.9692000515055912
37,2011-05-06,547513.3,0,69.56,3.906,214.5240376,8.3,2011,5,18,1.0551416505961193
37,2011-05-13,511871.63,0,76.73,3.899,214.6899778,8.3,2011,5,19,0.9864547154772789
37,2011-05-20,533564.42,0,73.02,3.907,214.465412,8.3,2011,5,20,1.0282600309767107
37,2011-05-27,507086.75,0,81.28,3.786,214.2408462,8.3,2011,5,21,0.9772335217983229
37,2011-06-03,500381.23,0,82.96,3.699,214.0162805,8.3,2011,6,22,0.9643109618515502
37,2011-06-10,509647.25,0,82.41,3.648,213.7917147,8.3,2011,6,23,0.982167995894845
37,2011-06-17,525132.36,0,84.43,3.637,213.7481256,8.3,2011,6,24,1.0120101650714888
37,2011-06-24,509276.22,0,83.95,3.594,213.8402689,8.3,2011,6,25,0.9814529644853419
37,2011-07-01,517021.3,0,85.33,3.524,213.9324122,8.177,2011,7,26,0.9963789151338449
37,2011-07-08,489059.93,0,84.71,3.48,214.0245556,8.177,2011,7,27,0.9424930897215146
37,2011-07-15,498749.62,0,85.63,3.575,214.1083654,8.177,2011,7,28,0.9611666004843851
37,2011-07-22,505543.53,0,83.31,3.651,214.1713416,8.177,2011,7,29,0.9742595014447846
37,2011-07-29,504974.95,0,84.99,3.682,214.2343177,8.177,2011,7,30,0.9731637610496271
37,2011-08-05,510787.46,0,86.71,3.684,214.2972939,8.177,2011,8,31,0.9843653545004282
37,2011-08-12,502504.39,0,87.64,3.638,214.3602701,8.177,2011,8,32,0.9684026150531796
37,2011-08-19,506897.98,0,87.24,3.554,214.4239935,8.177,2011,8,33,0.9768697332120309
37,2011-08-26,527947.21,0,86.02,3.523,214.4878416,8.177,2011,8,34,1.017434810418333
37,2011-09-02,530367.83,0,87.5,3.533,214.5516896,8.177,2011,9,35,1.0220997144165849
37,2011-09-09,506273.74,1,77.94,3.546,214.6155376,8.177,2011,9,36,0.975666727506109
37,2011-09-16,513341.94,0,82.06,3.526,214.7934111,8.177,2011,9,37,0.9892882271386175
37,2011-09-23,516556.94,0,78.35,3.467,215.1233185,8.177,2011,9,38,0.9954840225771329
37,2011-09-30,516402.1,0,81.52,3.355,215.4532259,8.177,2011,9,39,0.9951856222767597
37,2011-10-07,522816.85,0,71.2,3.285,215.7831333,7.716,2011,10,40,1.0075478240774491
37,2011-10-14,513636.01,0,74.16,3.274,216.0885258,7.716,2011,10,41,0.9898549448881055
37,2011-10-21,522784.33,0,67.89,3.353,216.2468287,7.716,2011,10,42,1.0074851530766218
37,2011-10-28,517355.44,0,71.31,3.372,216.4051315,7.716,2011,10,43,0.9970228538858902
37,2011-11-04,555925.6,0,58.97,3.332,216.5634344,7.716,2011,11,44,1.071353435967013
37,2011-11-11,501268.78,0,63.5,3.297,216.7217373,7.716,2011,11,45,0.9660214060946154
37,2011-11-18,527495.09,0,66.28,3.308,216.9395861,7.716,2011,11,46,1.016563506208796
37,2011-11-25,522554.04,1,66.41,3.236,217.1812533,7.716,2011,11,47,1.0070413491165795
37,2011-12-02,527117.81,0,53.57,3.172,217.4229206,7.716,2011,12,48,1.0158364300958747
37,2011-12-09,537224.52,0,50.64,3.158,217.6645878,7.716,2011,12,49,1.0353136020138833
37,2011-12-16,533905.67,0,58.31,3.159,217.8781339,7.716,2011,12,50,1.0289176717833648
37,2011-12-23,605791.46,0,55.41,3.112,218.0541851,7.716,2011,12,51,1.1674525550729689
37,2011-12-30,451327.61,1,48.26,3.129,218.2302364,7.716,2011,12,52,0.8697771531303469
37,2012-01-06,558343.57,0,57.18,3.157,218.4062876,7.244,2012,1,1,1.076013233011015
37,2012-01-13,546221.4,0,56.28,3.261,218.5823389,7.244,2012,1,2,1.052651962220686
37,2012-01-20,543894.07,0,58.9,3.268,218.6755292,7.244,2012,1,3,1.0481668422835413
37,2012-01-27,514116.58,0,62.73,3.29,218.7687195,7.244,2012,1,4,0.9907810765876041
37,2012-02-03,555424.24,0,61.33,3.36,218.8619099,7.244,2012,2,5,1.070387238766063
37,2012-02-10,527041.46,1,54.49,3.409,218.9551002,7.244,2012,2,6,1.0156892919989131
37,2012-02-17,541071.29,0,54.38,3.51,219.1148297,7.244,2012,2,7,1.0427269146169993
37,2012-02-24,518696.89,0,62.21,3.555,219.3244636,7.244,2012,2,8,0.999608032670026
37,2012-03-02,525559.17,0,64.54,3.63,219.5340975,7.244,2012,3,9,1.012832693050062
37,2012-03-09,535937.25,0,63.19,3.669,219.7437314,7.244,2012,3,10,1.0328328363547425
37,2012-03-16,484588.34,0,67.48,3.734,219.8956335,7.244,2012,3,11,0.9338756536639995
37,2012-03-23,520887.23,0,69.18,3.787,219.9705599,7.244,2012,3,12,1.0038291519797609
37,2012-03-30,533734.94,0,70.48,3.845,220.0454862,7.244,2012,3,13,1.0285886490290201
